,TARGET,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,가족 구성원 수,산업군,나이,가입연수,도시구분,월간 수입
2713,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,3,0
2714,1,2,0,0,3,0,0,1,1,0,1,2,5,3,0,3,1
2715,0,2,1,0,2,1,0,3,1,0,9,2,23,0,0,1,1
2716,0,2,0,1,2,0,0,3,1,0,17,3,16,1,1,0,3
2717,0,2,0,1,1,1,0,1,1,0,17,2,21,0,0,3,1
2718,0,2,0,1,1,0,0,3,1,0,5,3,20,1,1,0,0
2719,0,2,0,0,2,0,0,0,1,0,5,2,24,2,1,3,3
2720,0,1,1,0,1,0,0,3,1,0,12,3,24,0,1,0,1
2721,0,2,1,0,2,0,1,3,1,0,10,1,24,2,1,1,3
2722,0,1,1,1,0,1,0,3,1,0,4,3,4,1,0,1,3
2723,0,2,1,0,1,0,1,3,1,0,17,1,24,2,0,1,1
2724,0,2,0,1,1,0,4,3,1,0,6,2,23,3,2,1,0
2725,0,2,0,1,1,1,0,3,1,0,17,3,26,2,1,0,2
2726,0,2,1,1,1,0,0,3,1,0,9,5,23,1,0,3,0
2727,0,1,0,1,1,2,1,3,1,0,12,1,8,2,1,0,2
2728,0,2,0,1,1,1,0,0,1,1,9,3,23,0,0,1,2
2729,0,1,1,1,0,1,0,3,1,0,4,4,23,0,1,3,0
2730,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,3
2731,0,2,0,1,1,0,0,3,1,0,10,3,24,1,0,0,0
2732,0,2,0,1,2,0,0,3,1,0,10,3,24,1,0,3,0
2733,0,2,1,1,1,1,1,3,1,1,18,1,16,0,1,0,1
2734,0,1,0,1,1,0,0,3,1,0,5,2,16,3,1,0,3
2735,1,2,0,1,2,1,0,3,1,0,3,2,28,1,1,3,3
2736,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,0,1
2737,0,1,1,1,2,1,0,3,1,1,3,2,29,2,1,0,3
2738,0,2,0,0,0,1,3,3,1,0,17,1,30,2,0,3,1
2739,0,1,1,1,2,1,4,3,1,0,5,2,16,1,1,0,3
2740,0,2,1,0,3,1,4,3,1,0,1,2,5,4,0,3,2
2741,0,2,0,1,2,0,0,3,1,1,1,2,16,2,1,2,2
2742,0,1,0,0,2,1,0,3,1,0,10,2,10,3,2,0,1
2743,1,1,1,1,1,0,0,3,1,0,12,4,20,1,1,0,2
2744,0,2,0,1,3,0,2,3,1,0,1,1,5,4,0,1,0
2745,0,2,1,1,2,0,2,3,1,1,5,2,16,1,1,0,2
2746,0,1,0,1,1,0,0,3,1,0,1,2,0,1,0,3,3
2747,0,2,0,0,3,1,4,3,1,0,1,2,5,4,0,1,0
2748,0,2,0,1,1,0,0,3,1,0,2,3,24,1,1,3,1
2749,0,2,0,0,3,0,0,3,1,0,1,2,5,3,1,1,1
2750,0,1,1,0,1,0,0,3,1,0,1,4,16,2,1,3,3
2751,1,1,0,1,1,1,4,3,1,0,10,2,16,0,1,1,3
2752,0,2,1,1,3,1,1,3,1,0,1,1,5,3,1,0,3
2753,0,2,1,1,1,0,4,3,1,0,16,2,24,3,0,1,3
2754,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,0
2755,0,2,0,0,2,0,2,3,1,0,1,1,30,2,2,0,3
2756,0,2,0,1,0,1,0,3,1,0,17,2,26,1,0,3,1
2757,0,2,0,1,1,1,1,3,1,0,1,1,5,1,0,3,3
2758,0,2,1,0,1,0,0,3,1,0,10,2,10,0,1,0,0
2759,0,2,1,1,1,0,2,3,1,0,17,2,21,2,2,0,3
2760,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,3
2761,0,2,0,0,3,0,0,0,1,0,1,2,5,3,2,1,0
2762,0,2,0,1,3,0,4,3,1,0,1,2,5,4,1,1,2
2763,0,2,0,1,3,1,0,3,1,0,1,2,5,3,2,1,3
2764,0,1,0,1,1,0,4,3,1,0,1,3,16,0,1,0,3
2765,0,2,1,1,2,0,0,3,1,0,4,3,20,1,1,0,2
2766,0,2,0,1,0,0,1,3,1,0,17,1,30,2,0,3,1
2767,0,2,1,1,1,0,0,3,1,0,13,2,23,4,2,3,3
2768,0,1,1,0,1,0,0,3,1,0,5,2,16,3,1,1,3
2769,0,2,0,1,2,0,0,3,1,0,16,2,8,2,1,0,1
2770,0,2,0,0,2,1,2,3,1,0,18,1,16,1,0,0,3
2771,0,2,0,0,3,0,3,3,1,0,1,1,5,4,2,0,0
2772,0,2,0,1,2,0,1,3,1,0,10,1,24,2,0,0,1
2773,0,1,0,0,2,1,0,3,1,0,5,2,16,2,1,0,2
2774,0,2,0,0,1,1,4,3,1,0,3,2,24,2,0,3,1
2775,0,1,1,1,2,0,0,3,1,0,5,2,16,1,0,1,2
2776,0,2,0,1,3,1,1,3,1,0,1,1,5,4,1,1,0
2777,0,2,1,0,1,1,0,3,1,0,16,3,16,0,0,3,1
2778,0,2,1,1,1,1,2,3,1,0,3,1,30,2,1,1,3
2779,0,1,0,1,2,0,1,3,1,0,17,1,16,2,1,0,3
2780,0,1,0,0,0,0,4,3,1,0,3,2,4,1,0,3,3
2781,0,1,1,1,2,0,2,3,1,0,15,2,20,1,1,0,2
2782,0,2,0,1,2,1,1,3,1,0,4,1,16,1,1,3,3
2783,1,2,0,1,1,0,3,3,1,0,5,1,16,2,2,1,0
2784,0,1,0,0,1,0,0,0,1,0,5,4,0,1,1,1,1
2785,0,2,0,1,1,0,2,3,1,0,4,1,24,3,1,1,3
2786,0,2,1,1,2,0,0,3,1,0,2,3,16,1,1,0,2
2787,0,2,0,0,1,0,0,3,1,0,5,2,17,0,0,0,1
2788,1,1,0,1,2,2,1,3,1,0,1,1,16,0,1,0,3
2789,0,1,0,1,1,0,1,3,1,0,7,1,0,1,0,0,1
2790,0,1,0,1,1,0,0,3,1,0,5,4,17,1,2,0,2
2791,0,2,0,0,2,0,0,3,1,0,1,2,16,1,1,0,0
2792,1,2,0,0,1,0,0,3,1,0,5,2,10,1,1,1,0
2793,0,1,0,1,3,0,0,3,1,0,1,2,5,2,1,1,2
2794,0,2,0,1,1,0,1,3,1,0,1,1,23,3,0,3,0
2795,1,1,1,1,2,0,0,3,1,0,5,3,20,2,1,0,3
2796,0,2,0,1,1,1,4,0,1,0,1,2,4,2,0,1,2
2797,1,2,0,1,1,0,0,3,1,0,17,3,24,2,1,0,1
2798,0,1,0,1,1,0,4,3,1,0,7,3,16,2,1,1,0
2799,0,1,1,0,0,0,0,3,1,0,17,4,4,2,0,3,2
2800,0,2,0,1,2,0,1,3,1,0,1,2,16,1,1,1,2
2801,0,1,1,1,0,1,0,3,1,0,17,4,26,1,0,1,1
2802,0,1,1,1,2,0,0,3,1,0,12,5,16,2,0,3,3
2803,0,2,0,1,3,0,2,0,1,0,1,1,5,3,2,0,1
2804,0,2,0,0,1,0,0,2,1,0,1,2,16,3,2,0,1
2805,0,2,0,1,3,0,3,3,1,0,1,1,5,4,1,0,1
2806,0,2,0,1,1,0,1,3,1,0,10,2,16,1,1,0,1
2807,0,1,1,1,0,1,0,3,1,0,17,3,4,2,1,3,3
2808,0,2,0,0,1,0,0,1,1,0,4,2,16,1,0,3,1
2809,0,1,0,1,1,0,0,3,1,0,5,2,24,4,2,1,3
2810,1,1,0,1,1,0,2,0,1,0,7,1,5,3,1,0,1
2811,0,1,0,1,1,0,0,3,1,0,17,2,16,3,2,0,3
2812,0,2,0,1,2,0,1,3,1,0,10,2,24,1,1,0,3
2813,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,0,0
2814,0,2,0,1,3,0,4,3,1,0,1,2,5,4,2,1,1
2815,0,2,1,0,1,0,0,3,1,1,10,3,24,1,1,1,2
2816,0,1,0,0,1,0,0,3,1,0,12,2,10,0,1,3,1
2817,0,1,1,1,1,0,0,3,1,1,7,2,10,3,2,1,2
2818,0,2,0,1,3,0,3,3,1,0,1,1,5,3,2,0,3
2819,0,2,0,1,1,2,0,3,1,0,5,2,24,2,1,0,1
2820,0,2,0,1,1,1,1,3,1,0,1,1,16,1,0,3,0
2821,0,2,0,0,2,0,0,3,1,0,17,2,30,3,0,0,0
2822,0,1,1,1,1,0,0,3,1,0,5,2,16,2,1,0,2
2823,0,2,1,0,1,0,0,3,1,0,5,2,16,3,2,3,2
2824,0,1,1,0,2,1,0,3,1,1,3,3,16,1,1,3,3
2825,0,2,0,1,1,0,0,3,1,0,1,5,30,2,1,0,0
2826,1,1,1,1,2,0,0,3,1,0,5,2,16,2,1,0,2
2827,0,2,0,0,3,1,4,3,1,0,1,2,5,3,0,0,0
2828,0,2,0,0,2,1,1,3,1,0,17,1,16,1,1,0,2
2829,0,2,0,0,2,0,1,0,1,0,5,1,16,2,0,0,2
2830,0,1,1,0,1,0,1,3,1,1,5,1,16,0,1,3,2
2831,1,1,0,1,1,0,2,3,1,0,12,1,24,2,2,0,0
2832,0,1,0,1,1,0,4,3,1,0,1,2,16,1,2,1,0
2833,0,1,1,0,1,0,2,3,1,0,12,1,5,3,1,1,2
2834,0,2,1,1,2,1,0,2,1,0,18,2,3,2,2,1,3
2835,0,2,0,1,1,0,3,3,1,0,13,1,5,3,2,3,1
2836,1,1,0,1,2,1,0,3,1,0,4,2,0,3,1,1,3
2837,0,2,0,0,1,0,0,3,1,0,13,2,23,1,2,3,2
2838,0,2,0,0,1,1,0,1,1,0,10,2,16,1,1,1,3
2839,0,2,0,1,3,0,3,3,1,0,1,1,5,4,1,0,1
2840,0,2,0,0,1,0,0,0,1,0,16,2,17,2,1,0,0
2841,0,1,1,0,2,1,0,3,1,0,1,2,16,4,2,1,3
2842,0,1,0,1,2,0,1,3,1,1,5,2,0,1,2,3,2
2843,0,1,0,0,1,0,0,0,1,0,12,2,20,3,1,1,2
2844,0,2,1,1,1,1,0,3,1,0,3,2,16,0,0,0,3
2845,0,2,1,1,3,1,0,3,1,1,1,2,5,4,1,0,1
2846,0,2,1,0,1,0,0,0,1,0,16,2,16,2,0,1,0
2847,0,2,0,1,2,0,0,3,1,0,1,2,4,2,1,0,2
2848,0,1,0,1,1,0,0,3,1,0,5,3,24,1,2,1,1
2849,0,1,0,1,3,0,0,3,1,0,1,2,5,4,2,1,0
2850,0,1,1,1,1,0,0,3,1,0,12,2,20,1,1,3,2
2851,0,2,0,1,2,0,2,3,1,0,10,2,24,1,1,0,1
2852,0,2,0,1,2,0,1,3,1,0,17,1,30,2,1,0,1
2853,0,2,1,0,1,0,2,3,1,0,17,1,22,2,1,1,3
2854,0,1,1,1,2,0,0,3,1,1,5,2,16,3,2,0,1
2855,0,2,0,1,2,1,2,3,1,0,10,1,24,3,2,1,2
2856,0,1,1,0,2,1,0,3,1,1,10,3,16,1,1,0,3
2857,0,1,1,1,2,0,0,3,1,0,5,2,16,2,2,1,1
2858,1,1,0,1,2,0,0,3,1,0,5,4,16,1,1,0,1
2859,0,2,0,1,1,0,0,3,1,0,5,2,21,1,1,0,3
2860,0,2,0,1,1,1,4,3,1,0,1,2,16,0,1,0,2
2861,0,2,0,0,3,1,0,3,1,0,1,2,5,3,1,0,0
2862,0,2,0,1,1,0,1,3,1,0,13,1,5,1,0,1,3
2863,0,1,1,1,2,1,0,3,1,0,12,2,24,0,1,0,1
2864,0,2,0,1,1,0,2,3,1,0,10,3,24,1,0,3,2
2865,0,1,0,0,1,0,0,3,1,0,12,2,5,3,2,0,0
2866,0,1,1,1,1,0,0,3,1,0,12,2,20,2,1,1,1
2867,0,2,0,0,2,1,0,0,1,0,5,3,16,1,0,0,3
2868,0,1,1,1,1,1,0,3,1,0,17,2,24,3,0,3,3
2869,1,1,0,1,1,0,0,3,1,0,5,2,20,4,2,0,1
2870,0,2,1,0,1,0,4,0,1,0,1,3,16,1,1,1,0
2871,0,1,1,1,1,0,2,3,1,0,7,2,5,1,1,1,1
2872,0,2,0,1,2,0,0,3,1,0,16,2,16,0,1,0,2
2873,0,2,0,1,1,0,4,3,1,0,5,3,16,2,2,0,0
2874,0,2,0,1,3,0,0,3,1,0,1,2,5,3,0,3,1
2875,0,1,0,1,2,0,0,3,1,0,5,2,16,2,2,3,3
2876,0,2,1,0,1,1,0,3,1,0,17,4,30,1,1,3,1
2877,0,2,1,1,1,0,4,3,1,0,13,2,16,2,0,1,1
2878,0,2,0,1,3,0,2,3,1,0,1,1,5,3,2,0,0
2879,0,2,0,1,3,0,1,3,1,0,1,1,5,3,2,0,1
2880,0,2,0,0,3,0,1,0,1,0,1,1,5,3,2,0,0
2881,1,1,1,1,1,0,0,3,1,0,12,3,6,1,2,1,0
2882,0,2,0,0,2,0,0,3,1,0,17,2,21,1,0,1,2
2883,0,2,0,1,3,0,0,3,1,0,1,2,5,4,0,0,0
2884,1,2,0,0,1,0,0,3,1,0,10,2,24,2,1,0,0
2885,0,2,1,1,0,1,0,3,1,0,17,3,1,0,0,3,1
2886,0,2,1,1,3,0,0,3,1,0,1,2,5,3,1,1,1
2887,0,2,0,1,1,0,0,3,1,0,10,3,10,2,1,3,3
2888,0,2,0,0,3,0,2,3,1,0,1,1,5,3,1,3,1
2889,0,1,1,0,0,0,0,3,1,0,3,2,1,1,1,3,1
2890,0,1,0,0,3,0,0,3,1,0,1,2,5,3,1,0,0
2891,0,2,0,1,2,1,4,3,1,0,1,4,22,0,2,0,3
2892,0,2,0,0,2,0,0,3,1,0,3,2,24,2,2,3,3
2893,0,2,0,1,2,0,2,3,1,0,17,1,26,2,1,1,2
2894,0,1,0,1,3,0,0,3,1,0,1,2,5,3,0,3,1
2895,1,2,0,1,1,0,0,3,1,0,5,4,16,1,1,1,1
2896,1,1,0,1,1,2,0,3,1,1,10,3,16,1,0,0,3
2897,1,1,1,0,1,0,0,0,1,0,12,3,16,2,1,0,1
2898,0,2,0,0,1,0,3,3,1,0,1,1,16,3,0,1,1
2899,0,2,0,1,2,0,2,3,1,0,4,1,16,2,1,0,2
2900,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,1,1
2901,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,1,1
2902,0,2,0,1,0,1,1,3,1,0,3,1,1,2,0,3,3
2903,0,1,1,1,0,1,0,3,1,0,3,3,3,0,0,3,3
2904,0,1,0,1,1,0,1,3,1,0,7,1,13,0,1,0,2
2905,0,2,1,1,2,0,0,2,1,0,1,3,24,0,0,1,1
2906,0,1,1,1,1,1,0,3,1,0,3,2,0,0,1,3,2
2907,1,1,0,1,1,0,0,3,1,0,5,2,16,3,2,1,2
2908,0,2,0,1,3,0,1,3,1,0,1,1,5,3,2,0,0
2909,0,2,0,0,1,0,0,3,1,0,10,4,6,1,2,3,1
2910,0,1,1,1,3,0,0,3,1,0,1,2,5,4,1,3,1
2911,0,1,1,1,1,0,0,3,1,0,12,4,16,1,0,3,1
2912,1,2,0,0,1,0,2,3,1,0,8,1,24,1,1,1,1
2913,0,2,0,1,3,0,0,0,1,0,1,2,5,3,0,1,1
2914,0,2,0,1,3,0,1,3,1,0,1,1,5,4,0,3,0
2915,1,2,0,0,1,0,0,3,1,0,10,4,16,1,0,1,0
2916,0,1,1,1,3,0,0,3,1,0,1,2,5,3,2,0,1
2917,0,2,1,1,3,0,0,3,1,0,1,2,5,2,3,0,0
2918,0,2,1,1,3,0,0,3,1,0,1,2,5,3,2,1,3
2919,0,1,1,1,1,0,0,3,1,0,5,2,16,0,1,1,1
2920,0,1,0,0,0,1,0,3,1,0,3,2,26,3,2,1,3
2921,0,1,1,1,1,0,0,3,1,0,5,2,16,3,1,0,2
2922,0,1,1,1,2,0,1,3,1,0,5,1,16,1,1,1,0
2923,0,2,0,1,3,0,4,3,1,0,1,2,5,4,1,0,0
2924,0,1,0,0,1,2,0,3,1,0,5,2,20,0,1,3,3
2925,0,2,0,1,1,0,0,3,1,0,13,2,5,3,2,1,0
2926,0,1,0,0,1,0,0,3,1,0,7,3,13,1,1,0,1
2927,0,2,0,1,1,1,0,3,1,0,17,2,24,1,0,0,3
2928,0,1,0,1,3,3,0,3,1,0,1,2,5,4,1,0,0
2929,0,1,1,0,1,0,0,1,1,0,1,2,16,2,1,1,3
2930,0,1,1,1,1,0,0,3,1,1,5,2,16,3,1,1,3
2931,0,2,1,1,2,1,0,3,1,0,17,3,16,1,2,0,3
2932,0,1,0,1,3,0,1,3,1,0,1,1,5,4,1,0,2
2933,0,1,1,0,1,0,0,0,1,0,12,2,16,2,1,0,2
2934,0,2,0,0,3,0,1,0,1,0,1,1,5,3,2,3,2
2935,0,1,0,1,3,0,0,3,1,0,1,2,5,4,2,3,2
2936,0,2,0,0,1,0,0,3,1,0,10,2,16,0,0,0,0
2937,0,2,1,0,1,0,0,3,1,0,10,2,16,1,1,1,1
2938,0,2,0,0,1,0,4,0,1,0,16,3,16,2,1,0,2
2939,0,1,1,0,1,2,0,0,1,0,12,2,24,0,1,3,2
2940,0,2,1,1,2,0,0,3,1,0,10,4,16,1,1,0,3
2941,0,1,1,0,2,2,0,3,1,0,3,4,20,1,1,0,3
2942,0,2,1,0,1,0,0,3,1,0,1,2,5,3,1,0,0
2943,0,2,0,1,1,0,4,3,1,0,13,3,5,2,0,1,1
2944,0,1,0,1,3,0,0,3,1,0,1,2,5,3,2,0,0
2945,0,2,0,1,1,1,4,3,1,0,1,2,23,0,0,0,1
2946,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,0,0
2947,0,2,0,1,3,0,3,3,1,0,1,1,5,4,1,3,2
2948,0,1,1,1,1,1,0,3,1,0,10,2,10,0,0,3,2
2949,0,2,0,0,2,0,0,0,1,0,5,2,16,1,1,0,2
2950,0,2,0,1,0,0,0,3,1,0,13,2,23,3,1,3,2
2951,1,1,1,0,1,0,1,3,1,0,5,1,24,0,2,0,2
2952,0,2,0,0,3,0,3,3,1,0,1,1,5,4,1,1,0
2953,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,0,2
2954,0,2,0,1,2,1,0,3,1,0,17,3,10,0,0,0,1
2955,0,1,1,0,3,2,0,3,1,0,1,2,5,1,1,1,3
2956,0,1,1,1,1,1,2,3,1,0,4,1,23,3,1,3,0
2957,0,2,0,1,2,0,1,3,1,0,1,1,23,2,2,0,1
2958,0,1,1,1,1,0,0,2,1,0,5,2,16,3,0,3,3
2959,0,2,0,1,1,0,4,3,1,0,5,3,13,1,0,0,2
2960,1,1,0,1,2,0,0,3,1,0,5,2,24,0,1,0,1
2961,1,1,0,1,1,0,0,3,1,1,16,2,16,0,1,0,1
2962,0,1,1,1,1,0,0,3,1,0,5,3,16,1,1,0,1
2963,0,2,0,0,3,0,1,3,1,0,1,1,5,3,0,1,2
2964,0,2,0,1,1,0,4,0,1,0,16,3,16,1,2,0,1
2965,0,2,0,1,1,0,4,3,1,0,1,2,26,3,1,0,2
2966,0,2,0,1,0,0,0,3,1,1,13,3,21,1,0,0,2
2967,0,1,1,0,2,1,1,3,1,0,12,1,16,1,1,3,1
2968,1,2,0,0,1,0,0,3,1,0,10,5,10,1,0,0,2
2969,1,2,0,0,2,0,0,1,1,0,10,2,24,1,1,0,2
2970,1,2,0,1,1,0,1,3,1,0,10,1,10,1,1,0,0
2971,0,2,0,1,1,0,0,3,1,0,10,2,10,1,1,1,2
2972,0,1,0,1,1,2,0,3,1,0,12,3,20,0,1,0,2
2973,0,2,0,0,3,0,1,3,1,0,1,1,5,4,1,2,0
2974,0,1,0,0,2,0,0,0,1,0,1,2,16,3,2,1,3
2975,0,2,0,0,1,1,0,3,1,0,1,3,16,1,0,0,2
2976,0,2,0,1,0,0,4,3,1,0,5,2,23,1,0,0,1
2977,1,1,1,1,2,0,0,3,1,0,15,2,24,0,0,0,1
2978,0,2,1,0,2,0,0,3,1,0,18,2,24,3,1,1,2
2979,0,2,1,1,1,0,0,3,1,0,10,2,10,3,2,3,2
2980,0,2,0,1,1,0,2,3,1,0,5,1,24,2,2,3,0
2981,1,1,0,1,1,1,0,3,1,0,17,2,12,2,1,0,3
2982,0,1,0,0,2,0,2,3,1,0,5,1,17,1,0,3,0
2983,0,2,0,1,2,1,4,3,1,1,3,2,5,1,0,0,3
2984,0,2,1,1,2,1,4,3,1,0,9,3,5,1,1,0,3
2985,1,2,0,1,1,0,0,3,1,0,5,3,16,1,1,0,0
2986,0,1,1,0,2,0,0,3,1,0,5,3,17,1,1,0,1
2987,0,2,0,0,3,3,3,3,1,0,1,1,5,4,2,0,1
2988,1,1,1,1,1,0,0,0,1,0,5,2,24,3,1,0,3
2989,0,2,0,0,1,0,0,3,1,0,17,2,16,1,1,0,3
2990,0,2,0,1,1,1,2,3,1,0,10,1,24,3,0,0,2
2991,0,1,0,1,3,0,3,3,1,0,1,1,5,4,1,3,2
2992,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,0,0
2993,0,2,0,1,3,3,3,3,1,0,1,1,5,4,2,3,0
2994,0,2,0,0,2,1,0,3,1,0,3,4,16,1,1,0,3
2995,0,2,1,1,1,0,0,3,1,0,13,2,23,2,1,1,0
2996,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,3,1
2997,0,2,0,1,1,0,3,3,1,0,5,1,24,3,2,0,1
2998,1,2,0,1,1,0,4,3,1,0,3,2,24,1,1,1,1
2999,0,2,0,1,1,0,1,3,1,0,4,1,16,2,0,3,0
3000,0,2,0,0,3,0,0,0,1,0,1,2,5,3,2,0,1
3001,0,2,0,0,3,0,0,3,1,0,1,2,5,2,1,0,0
3002,0,1,1,0,2,1,0,3,1,0,10,3,10,0,1,1,2
3003,0,1,1,1,1,0,0,3,1,0,5,4,16,1,1,0,3
3004,0,2,1,0,2,1,1,1,1,1,10,1,24,0,1,0,2
3005,0,1,1,1,2,0,1,1,1,0,5,1,17,0,2,1,2
3006,0,1,0,1,2,0,0,3,1,0,7,2,0,3,0,1,0
3007,0,1,1,1,1,0,0,3,1,0,3,2,5,3,0,0,1
3008,0,1,1,1,3,0,0,3,1,0,1,2,5,3,1,0,1
3009,0,2,0,0,0,1,0,3,1,0,3,2,5,2,1,0,0
3010,0,2,1,1,1,0,0,3,1,0,1,2,5,2,1,1,2
3011,0,2,0,1,1,1,0,3,1,0,17,4,16,1,1,0,0
3012,0,2,1,1,1,1,2,3,1,0,3,1,16,2,1,0,1
3013,1,1,1,1,2,0,0,3,1,0,5,2,16,2,2,3,2
3014,1,1,0,1,1,0,0,3,1,0,5,2,16,1,2,3,3
3015,0,1,1,1,2,0,0,3,1,0,7,2,13,2,1,0,2
3016,0,1,1,0,1,0,1,1,1,0,12,1,16,1,1,0,2
3017,0,2,1,1,3,0,2,3,1,0,1,1,5,3,2,1,1
3018,0,2,1,1,2,1,0,3,1,0,3,3,16,2,1,0,3
3019,0,1,1,1,2,0,0,3,1,0,1,3,20,0,1,0,1
3020,0,2,0,0,1,2,0,3,1,0,17,2,21,0,1,3,1
3021,0,1,1,1,1,0,1,3,1,0,5,1,5,0,1,0,1
3022,0,2,0,1,2,0,1,3,1,1,10,1,24,2,2,0,2
3023,0,1,1,1,2,1,0,3,1,0,4,3,17,1,0,3,1
3024,0,1,0,1,3,1,0,3,1,0,1,2,5,4,2,3,1
3025,0,1,1,1,1,0,4,3,1,0,12,2,24,0,0,0,2
3026,0,2,0,1,3,0,2,3,1,0,1,1,5,3,1,3,1
3027,0,1,1,1,1,1,2,3,1,0,3,1,12,3,0,0,3
3028,0,2,0,1,1,0,2,3,1,0,5,1,25,3,1,0,1
3029,0,1,1,1,1,1,0,3,1,0,12,3,24,2,1,1,3
3030,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,0,0
3031,0,1,0,1,1,0,0,3,1,0,5,2,16,1,1,0,3
3032,1,1,0,1,1,0,0,1,1,0,15,4,16,1,0,1,1
3033,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,1,0
3034,0,2,0,1,2,0,0,3,1,0,1,2,16,0,1,0,2
3035,1,2,0,1,2,1,0,3,1,1,16,2,20,1,1,3,2
3036,0,2,0,0,2,0,1,3,1,0,4,1,17,4,2,0,3
3037,0,1,1,1,1,0,0,3,1,1,12,3,24,1,1,3,3
3038,0,1,1,0,1,0,0,3,1,0,1,2,16,1,0,0,3
3039,0,2,1,0,0,0,0,3,1,0,12,4,26,1,1,0,0
3040,0,2,1,0,1,1,2,3,1,1,3,2,16,1,1,0,3
3041,1,1,0,0,1,0,0,3,1,0,5,2,17,2,1,1,1
3042,0,1,0,1,3,0,1,3,1,0,1,1,5,2,2,0,2
3043,1,2,0,1,1,0,4,3,1,0,5,3,10,1,1,3,1
3044,0,2,0,0,1,0,0,3,1,0,7,2,16,3,2,3,0
3045,0,2,0,1,2,1,1,3,1,0,17,1,24,0,1,0,2
3046,1,2,0,1,1,0,0,3,1,0,3,2,26,1,1,1,0
3047,0,2,0,1,1,1,0,3,1,0,17,2,30,2,1,0,1
3048,0,1,1,0,1,0,0,3,1,0,1,2,16,1,1,0,3
3049,0,2,0,0,2,2,1,1,1,0,5,3,18,1,1,1,2
3050,0,2,0,0,2,0,0,3,1,0,5,3,16,0,1,1,2
3051,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,0,1
3052,0,2,1,0,1,1,0,3,1,0,4,2,16,3,1,3,3
3053,1,1,0,1,1,0,0,0,1,1,1,3,16,2,1,3,1
3054,0,2,1,1,1,0,0,3,1,0,10,4,24,0,0,1,0
3055,0,2,0,1,1,0,3,3,1,0,17,1,30,3,2,0,0
3056,0,2,1,0,1,0,2,3,1,0,5,1,26,2,1,1,1
3057,0,2,0,0,3,0,0,0,1,0,1,2,5,3,2,1,1
3058,1,1,1,1,2,1,1,3,1,0,3,1,17,2,0,0,3
3059,0,2,1,1,1,0,0,3,1,0,5,2,25,2,1,0,2
3060,0,2,0,0,1,0,0,3,1,0,10,3,24,2,1,0,0
3061,0,2,0,1,1,0,0,3,1,0,6,3,16,0,1,1,0
3062,0,1,0,0,1,0,0,3,1,0,5,2,5,0,2,3,1
3063,0,2,0,1,1,0,0,3,1,0,5,3,24,1,0,0,1
3064,0,2,1,0,1,0,0,3,1,0,5,3,17,0,1,0,1
3065,1,2,0,1,1,0,0,3,1,0,5,2,16,2,2,3,1
3066,0,2,1,1,2,1,0,3,1,0,5,2,0,3,2,1,3
3067,0,2,0,0,3,1,0,3,1,0,1,2,5,4,2,0,0
3068,1,2,0,0,1,0,2,3,1,0,10,2,16,2,1,1,0
3069,0,1,0,0,1,0,0,3,1,0,5,4,5,1,1,1,1
3070,0,2,0,1,3,3,4,3,1,0,1,2,5,4,0,0,2
3071,0,2,0,0,0,0,2,3,1,0,3,1,26,2,2,0,3
3072,0,2,0,1,1,0,2,3,1,0,1,2,10,1,2,0,0
3073,0,2,0,1,1,0,0,3,1,0,5,5,16,1,1,0,3
3074,0,1,0,1,1,1,0,3,1,0,17,2,1,1,1,0,3
3075,0,1,1,1,1,0,0,3,1,0,2,2,16,2,2,3,3
3076,0,1,1,0,1,0,0,3,1,0,5,2,16,3,2,1,2
3077,0,2,1,1,3,3,0,3,1,0,1,2,5,4,0,0,0
3078,0,1,1,1,2,0,1,3,1,0,4,1,16,2,1,1,3
3079,0,2,0,1,1,1,4,3,1,0,1,2,16,1,1,0,2
3080,0,1,1,1,1,1,0,3,1,0,4,3,17,1,1,3,1
3081,0,2,0,1,1,0,0,3,1,0,17,4,26,2,1,3,0
3082,0,2,0,0,2,0,0,3,1,0,18,2,24,2,0,1,3
3083,0,2,0,1,2,0,1,3,1,0,1,3,16,0,0,1,2
3084,0,1,1,1,1,0,4,3,1,0,12,2,24,2,1,1,1
3085,1,1,1,1,2,0,0,3,1,0,1,2,24,2,1,3,3
3086,0,2,0,0,1,0,0,0,1,0,5,4,16,1,1,1,1
3087,0,2,0,1,0,0,0,3,1,0,1,2,30,3,1,3,0
