TARGET,자녀 수,가족 구성원 수,나이,가입연수,월간 수입,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,산업군,도시구분
0,0,2.0,42,6.0,6195000.0,0,1,1,1,0,0,3,1,0,3,25,1
0,1,2.0,33,5.0,2212500.0,1,0,1,1,0,1,3,1,1,17,21,3
0,2,4.0,27,4.0,3097500.0,1,0,1,1,0,0,3,1,0,6,16,3
0,0,2.0,62,0.0,1416000.0,0,1,0,3,1,0,3,1,0,1,5,3
0,2,4.0,38,2.0,1947000.0,1,0,1,1,0,0,3,1,0,1,23,2
0,1,2.0,42,1.0,4513500.0,1,0,1,2,0,1,3,1,1,18,24,1
0,0,2.0,42,26.0,3982500.0,1,0,1,2,0,0,3,1,0,17,16,2
0,0,1.0,50,26.0,2655000.0,0,0,0,2,0,1,3,1,0,1,0,3
0,0,2.0,63,33.0,2832000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,63,6.0,5752500.0,0,0,0,3,3,0,3,1,0,1,5,3
0,0,2.0,23,18.0,4867500.0,1,0,1,2,0,4,3,1,0,18,10,3
0,0,2.0,40,7.0,3540000.0,1,0,1,2,0,0,3,1,0,2,18,2
0,0,2.0,60,19.0,4425000.0,1,0,1,2,0,0,3,1,0,18,26,1
0,1,3.0,31,12.0,2832000.0,1,0,1,1,0,0,3,1,0,1,16,2
1,0,2.0,45,21.0,1770000.0,1,0,1,1,0,0,3,1,0,16,17,3
0,0,2.0,46,13.0,4425000.0,1,1,1,1,0,0,3,1,0,13,26,3
0,0,2.0,52,19.0,3097500.0,1,0,1,0,1,0,3,1,0,17,26,3
0,0,2.0,55,1.0,5310000.0,0,0,0,1,0,0,0,1,0,12,16,1
0,0,2.0,47,17.0,3982500.0,0,1,0,2,0,0,3,1,0,3,16,3
0,0,2.0,57,12.0,2124000.0,0,0,0,2,1,0,3,1,0,3,13,2
0,0,2.0,38,2.0,3097500.0,0,0,1,2,0,4,3,1,0,5,5,3
1,0,2.0,58,12.0,2212500.0,0,1,1,1,0,0,3,1,0,1,16,3
0,0,1.0,35,17.0,4867500.0,0,0,0,1,0,1,3,1,0,5,16,3
0,1,2.0,46,24.0,2655000.0,1,0,1,0,1,1,3,1,0,1,10,2
0,0,2.0,52,1.0,3982500.0,1,0,1,1,0,0,0,1,0,16,8,1
0,0,2.0,46,28.0,2212500.0,1,1,1,1,0,0,3,1,0,5,17,2
0,0,2.0,50,9.0,3097500.0,0,0,1,2,0,0,3,1,1,7,13,3
0,1,2.0,37,20.0,4425000.0,1,0,1,2,0,2,3,1,0,10,24,3
0,0,1.0,38,1.0,5752500.0,0,1,1,2,0,2,3,1,0,3,4,1
0,0,2.0,56,38.0,1327500.0,0,0,0,0,3,0,3,1,0,15,21,1
0,0,2.0,62,17.0,4425000.0,0,1,1,3,0,0,3,1,0,1,5,3
1,3,5.0,28,2.0,2655000.0,0,1,1,1,0,0,3,1,1,5,24,2
0,2,4.0,38,7.0,1770000.0,1,1,1,0,1,0,3,1,0,18,5,2
0,0,2.0,32,3.0,2920500.0,1,1,1,2,0,0,3,1,0,10,24,3
0,0,1.0,52,22.0,3186000.0,1,0,1,1,0,1,3,1,0,5,5,3
0,0,2.0,32,15.0,4867500.0,1,0,1,1,1,4,3,1,0,6,5,3
0,0,2.0,53,21.0,3097500.0,1,0,1,1,0,0,3,1,0,10,24,1
0,0,2.0,61,15.0,4425000.0,1,1,1,3,1,0,3,1,0,1,5,3
0,0,2.0,44,24.0,2655000.0,0,1,1,1,0,0,0,1,0,5,17,3
0,1,2.0,37,0.0,2655000.0,1,0,1,1,0,1,1,1,0,10,24,3
0,1,2.0,33,16.0,5310000.0,0,1,1,0,0,2,3,1,1,12,1,3
0,0,1.0,63,16.0,2212500.0,1,0,0,3,0,3,3,1,0,1,5,2
0,0,2.0,68,10.0,2478000.0,1,0,0,3,0,0,2,1,0,1,5,2
0,0,2.0,64,24.0,2655000.0,1,1,1,3,0,0,3,1,0,1,5,3
0,0,1.0,63,1.0,2212500.0,1,0,1,3,0,2,3,1,0,1,5,2
0,2,4.0,36,11.0,1442550.0,1,0,1,1,1,0,3,1,0,1,31,1
0,0,1.0,56,24.0,4106400.0,1,0,0,1,0,1,3,1,0,3,17,3
0,1,3.0,38,3.0,6195000.0,0,1,1,2,2,0,3,1,0,5,17,3
0,0,2.0,30,14.0,5310000.0,0,1,0,2,1,4,3,1,0,3,16,1
0,0,1.0,22,8.0,3540000.0,1,0,1,2,2,1,3,1,1,17,22,3
0,0,2.0,39,22.0,2920500.0,0,0,1,2,2,0,3,1,0,5,16,3
0,2,3.0,60,17.0,2655000.0,0,1,0,3,1,2,3,1,0,1,5,3
0,0,1.0,61,9.0,1770000.0,0,0,1,3,0,2,3,1,0,1,5,3
0,0,2.0,58,25.0,3363000.0,1,1,1,0,0,0,3,1,0,4,0,3
0,0,2.0,54,0.0,1770000.0,1,0,0,3,1,0,3,1,0,1,5,3
0,1,3.0,25,3.0,5133000.0,0,0,0,2,0,0,3,1,0,7,13,3
0,1,3.0,37,13.0,2655000.0,1,0,1,2,0,0,3,1,0,6,16,1
0,0,2.0,61,0.0,3097500.0,1,0,0,3,0,4,3,1,0,1,5,1
0,0,2.0,36,3.0,2478000.0,0,1,0,1,0,0,3,1,0,12,17,3
0,1,3.0,32,10.0,3540000.0,1,0,1,1,0,0,3,1,0,5,16,1
0,1,3.0,48,7.0,3982500.0,0,1,1,2,1,0,3,1,0,12,16,3
1,0,2.0,40,2.0,5310000.0,0,1,0,1,0,4,3,1,0,5,24,2
0,0,2.0,30,4.0,2212500.0,1,0,0,1,1,4,3,1,0,17,30,3
0,2,3.0,34,34.0,2655000.0,1,0,1,1,0,1,3,1,0,5,16,2
0,0,2.0,56,8.0,1593000.0,1,0,1,3,1,0,3,1,0,1,5,3
0,0,2.0,29,0.0,4425000.0,1,0,1,2,0,4,3,1,1,3,16,1
1,0,1.0,28,5.0,1221300.0,1,0,1,1,0,1,3,1,0,7,26,1
0,0,2.0,41,4.0,5310000.0,0,1,1,0,1,0,3,1,0,3,3,2
0,2,3.0,46,21.0,2655000.0,1,0,1,2,1,2,3,1,1,4,25,3
0,0,2.0,68,32.0,2655000.0,1,0,0,3,0,0,3,1,0,1,5,3
0,0,2.0,60,32.0,2478000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,64,32.0,2212500.0,1,0,0,3,0,0,3,1,0,1,5,2
1,0,2.0,28,12.0,3982500.0,0,1,1,1,1,0,3,1,0,3,16,1
0,0,1.0,49,27.0,2655000.0,0,0,1,2,0,1,3,1,0,5,15,3
0,0,2.0,23,14.0,3363000.0,0,0,1,1,0,4,3,1,0,17,10,2
0,0,1.0,59,13.0,2336400.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,2.0,32,4.0,4425000.0,1,0,1,1,1,0,3,1,1,4,16,3
0,0,2.0,54,13.0,2478000.0,0,0,1,1,0,4,3,1,0,5,24,1
0,0,2.0,62,7.0,3097500.0,0,1,0,3,1,0,3,1,0,1,5,1
0,0,1.0,51,23.0,3097500.0,1,0,1,1,0,2,3,1,0,10,24,1
0,0,2.0,58,3.0,2212500.0,0,1,1,2,0,4,3,1,0,7,4,3
0,0,1.0,54,24.0,2035500.0,1,0,0,1,1,1,3,1,0,3,23,1
0,0,2.0,48,11.0,1770000.0,1,0,1,1,0,0,3,1,0,5,16,3
0,0,2.0,59,14.0,2787750.0,1,1,1,3,0,0,3,1,0,1,5,2
0,0,2.0,47,26.0,1327500.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,47,8.0,5310000.0,1,0,1,2,0,0,3,1,0,3,16,3
0,1,2.0,29,14.0,3097500.0,1,1,1,1,2,2,3,1,1,8,15,1
0,0,1.0,59,35.0,2212500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,2.0,46,11.0,2655000.0,1,1,0,1,0,0,3,1,0,4,16,2
0,0,2.0,44,23.0,2832000.0,1,0,1,1,2,0,3,1,0,3,30,2
0,0,1.0,59,13.0,3982500.0,0,1,0,1,0,2,3,1,0,5,16,1
0,2,4.0,38,5.0,6195000.0,0,1,1,3,0,0,3,1,0,1,5,1
0,1,3.0,37,3.0,4425000.0,1,0,1,1,1,0,3,1,0,3,5,3
0,0,2.0,43,3.0,3717000.0,0,0,1,1,0,0,3,1,0,12,16,1
0,0,2.0,28,12.0,6195000.0,0,0,1,1,1,0,3,1,0,10,16,3
0,1,3.0,34,32.0,3097500.0,1,1,1,1,0,0,3,1,0,10,16,3
0,0,1.0,33,11.0,3717000.0,0,0,1,1,2,1,2,1,0,5,16,1
0,1,3.0,37,6.0,2212500.0,0,1,0,1,0,0,3,1,0,10,24,3
0,0,2.0,63,24.0,3982500.0,1,0,1,3,0,0,0,1,0,1,5,2
0,1,3.0,30,14.0,1327500.0,1,0,1,1,1,0,3,1,0,3,16,2
0,0,1.0,59,22.0,3097500.0,1,0,1,3,0,3,3,1,0,1,5,1
0,1,2.0,25,25.0,2212500.0,1,0,0,1,0,2,3,1,0,1,16,2
0,0,2.0,60,17.0,885000.0,1,0,1,3,0,4,3,1,0,1,5,3
0,0,2.0,52,20.0,7080000.0,1,1,1,0,1,0,3,1,0,18,22,3
0,0,2.0,41,25.0,6637500.0,1,0,0,1,0,0,3,1,0,5,16,3
0,2,4.0,28,6.0,2212500.0,0,1,1,1,1,0,3,1,0,12,25,1
0,0,1.0,24,24.0,4159500.0,0,0,0,1,0,1,2,1,0,3,3,3
0,1,2.0,42,13.0,1062000.0,1,1,1,1,0,2,3,1,0,6,28,2
0,0,2.0,43,2.0,1770000.0,1,1,1,1,0,4,3,1,0,10,16,3
0,1,3.0,41,7.0,1770000.0,0,0,1,1,0,0,3,1,0,7,13,3
0,1,3.0,46,4.0,3540000.0,0,1,1,1,0,0,3,1,0,12,24,1
0,0,2.0,51,11.0,2212500.0,1,0,0,1,1,0,3,1,0,10,24,1
0,0,2.0,60,10.0,1770000.0,1,0,0,3,0,0,3,1,0,1,5,2
0,0,1.0,46,6.0,1327500.0,1,0,1,2,0,1,3,1,0,10,24,3
0,0,2.0,56,29.0,3540000.0,1,0,0,3,0,0,3,1,0,1,5,2
0,0,2.0,36,6.0,1327500.0,1,1,1,1,2,0,3,1,0,1,26,2
0,0,2.0,61,11.0,2655000.0,0,1,1,3,3,4,3,1,0,1,5,2
0,0,1.0,51,2.0,3982500.0,1,0,1,3,1,1,3,1,0,1,5,1
0,1,3.0,46,24.0,3540000.0,1,0,0,1,0,0,3,1,0,10,16,3
0,0,1.0,25,20.0,3540000.0,1,1,1,2,1,1,3,1,1,10,16,3
0,0,2.0,53,25.0,3540000.0,1,0,0,2,0,0,3,1,0,5,16,3
0,1,2.0,40,16.0,973500.0,1,0,0,1,0,2,1,1,0,1,5,2
1,1,3.0,49,16.0,2655000.0,0,0,1,1,0,4,3,1,0,5,16,3
0,1,3.0,43,3.0,3097500.0,1,0,1,1,1,0,3,1,0,17,7,1
0,0,2.0,52,29.0,1239000.0,1,1,1,0,0,0,3,1,0,3,19,3
0,0,1.0,55,24.0,7080000.0,1,1,1,3,1,3,3,1,0,1,5,2
0,2,4.0,34,6.0,3540000.0,0,1,0,2,1,0,3,1,0,1,20,2
0,0,2.0,59,26.0,1504500.0,1,1,1,1,0,0,0,1,0,7,26,2
0,0,2.0,63,2.0,3540000.0,0,1,0,3,0,0,3,1,1,1,5,3
0,0,2.0,34,9.0,5310000.0,1,1,0,1,0,0,3,1,0,5,26,1
0,0,2.0,67,2.0,4425000.0,0,1,1,1,1,0,3,1,0,17,12,3
0,0,2.0,54,14.0,2389500.0,1,0,1,2,0,0,3,1,0,6,30,3
0,0,1.0,24,10.0,3097500.0,0,1,1,1,0,1,3,1,0,12,16,3
0,0,2.0,38,3.0,3097500.0,0,0,1,1,0,0,3,1,0,12,16,3
0,3,5.0,34,0.0,885000.0,1,0,0,1,0,0,3,1,0,1,16,1
0,0,1.0,38,0.0,3982500.0,0,1,1,1,0,1,3,1,0,5,0,3
0,3,4.0,37,13.0,3451500.0,1,0,0,1,0,3,3,1,0,10,16,1
0,1,2.0,49,4.0,1770000.0,1,0,0,1,0,1,3,1,0,5,24,2
0,0,1.0,52,7.0,1327500.0,1,0,1,3,0,3,3,1,0,1,5,1
0,0,2.0,44,2.0,7965000.0,0,1,0,2,0,0,3,1,0,5,16,1
0,0,2.0,49,20.0,1770000.0,1,0,1,1,0,0,3,1,0,5,24,1
0,2,4.0,36,3.0,7080000.0,0,1,1,1,0,0,3,1,0,5,17,2
1,1,3.0,41,10.0,3540000.0,0,0,1,1,0,0,3,1,0,12,10,1
1,0,2.0,57,21.0,1504500.0,1,0,0,3,0,0,3,1,0,1,5,3
0,3,5.0,28,1.0,2035500.0,0,0,1,1,0,0,3,1,0,5,24,2
0,0,2.0,41,19.0,4867500.0,0,1,1,1,0,4,3,1,0,12,0,3
0,2,4.0,35,13.0,2655000.0,1,1,0,1,1,0,3,1,0,5,16,1
0,0,2.0,34,6.0,3982500.0,0,1,1,2,1,0,3,1,0,1,16,3
0,1,3.0,46,2.0,6195000.0,1,1,1,2,1,0,3,1,0,3,16,2
0,1,3.0,32,15.0,6195000.0,1,0,1,0,1,0,3,1,0,17,7,2
1,0,2.0,55,18.0,2212500.0,1,0,0,1,0,0,3,1,0,13,23,3
0,0,2.0,21,0.0,1504500.0,1,0,1,1,2,0,3,1,0,17,24,2
0,0,2.0,60,5.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,1
1,0,1.0,67,41.0,885000.0,1,0,1,3,0,3,3,1,0,1,5,2
1,1,3.0,35,7.0,4867500.0,1,0,1,2,0,0,3,1,0,10,10,1
0,0,1.0,39,9.0,13275000.0,1,1,1,1,1,1,3,1,0,18,16,3
0,0,2.0,55,25.0,2212500.0,0,1,1,2,0,0,3,1,0,3,24,3
0,0,1.0,63,14.0,2655000.0,1,0,0,3,1,1,3,1,0,1,5,3
0,1,3.0,37,1.0,3274500.0,1,1,1,1,0,0,3,1,0,7,13,2
0,1,3.0,26,1.0,3097500.0,0,0,0,0,0,0,2,1,0,17,4,2
0,0,1.0,43,18.0,2655000.0,1,0,1,1,0,1,3,1,0,16,5,2
0,0,1.0,36,20.0,2212500.0,1,0,1,1,1,1,3,1,1,1,16,2
0,0,2.0,42,2.0,3186000.0,1,1,0,1,0,4,3,1,0,2,24,3
0,0,2.0,49,0.0,3097500.0,0,0,1,2,0,0,3,1,0,1,16,3
0,1,3.0,40,3.0,1593000.0,1,1,1,1,0,0,3,1,0,9,23,3
0,0,1.0,32,14.0,8850000.0,0,0,1,2,0,1,3,1,1,10,10,3
0,0,2.0,38,31.0,1770000.0,1,1,1,1,0,4,3,1,1,5,16,3
0,0,1.0,45,14.0,3540000.0,1,0,1,1,0,2,2,1,0,10,24,3
0,0,2.0,25,13.0,2212500.0,0,0,1,1,0,4,3,1,0,15,16,3
0,0,2.0,53,13.0,1770000.0,1,1,1,3,0,0,3,1,0,1,5,1
0,3,5.0,34,8.0,2655000.0,1,0,0,1,0,0,3,1,0,1,16,3
0,0,1.0,48,12.0,3186000.0,1,0,1,1,1,1,0,1,0,4,30,3
1,0,1.0,31,13.0,4425000.0,0,0,1,1,0,1,3,1,0,5,10,2
0,0,2.0,46,16.0,4867500.0,0,1,1,1,0,0,3,1,0,5,28,1
1,0,2.0,43,16.0,2655000.0,0,0,1,1,0,0,3,1,0,5,16,3
0,0,2.0,30,2.0,7080000.0,1,0,1,2,1,0,3,1,0,9,16,3
0,0,2.0,59,26.0,1239000.0,1,0,1,1,0,0,3,1,0,5,6,3
0,0,2.0,44,21.0,3097500.0,0,1,1,2,0,4,3,1,0,7,6,2
0,1,2.0,37,0.0,2920500.0,1,0,1,2,1,1,3,1,0,3,17,3
0,2,4.0,32,3.0,3540000.0,1,0,1,1,1,0,3,1,0,18,24,1
0,1,2.0,33,2.0,2035500.0,1,0,0,2,0,2,3,1,1,17,22,3
0,0,1.0,64,1.0,3097500.0,1,0,1,3,0,3,3,1,0,1,5,3
1,0,2.0,44,15.0,4425000.0,1,0,1,1,0,0,3,1,0,1,16,1
0,0,1.0,62,25.0,1593000.0,1,0,1,1,0,3,3,1,0,4,20,2
0,0,2.0,27,11.0,1770000.0,1,0,1,0,0,0,3,1,0,10,26,2
0,0,2.0,34,5.0,4425000.0,0,0,0,1,1,0,3,1,0,17,10,2
0,1,3.0,30,12.0,4425000.0,1,0,0,1,0,0,3,1,0,1,5,2
0,1,3.0,43,3.0,1858500.0,1,0,0,1,1,0,3,1,0,18,5,1
0,0,2.0,39,3.0,6195000.0,1,0,0,2,1,4,3,1,0,1,16,2
0,0,2.0,49,16.0,3097500.0,1,0,1,1,2,0,3,1,0,1,16,1
1,1,3.0,39,2.0,1327500.0,0,1,1,1,0,0,3,1,0,12,16,1
0,2,4.0,41,6.0,5310000.0,0,0,0,2,0,0,1,1,0,10,24,3
0,0,2.0,52,29.0,885000.0,1,0,0,3,0,4,0,1,0,1,5,1
0,0,2.0,33,17.0,7522500.0,0,0,0,2,0,0,3,1,0,5,16,3
0,1,3.0,47,12.0,3097500.0,1,0,0,2,0,0,3,1,0,5,16,1
0,0,1.0,61,23.0,2655000.0,1,0,1,3,0,3,3,1,0,1,5,3
1,0,2.0,42,23.0,3274500.0,1,1,0,1,1,0,3,1,0,10,16,3
0,0,1.0,54,1.0,2832000.0,1,0,0,1,0,3,3,1,0,5,21,1
0,0,2.0,57,13.0,3009000.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,44,0.0,2212500.0,0,1,1,2,1,0,3,1,0,1,24,1
0,1,3.0,34,14.0,3540000.0,1,0,1,2,1,0,3,1,0,18,22,1
0,1,2.0,26,9.0,2655000.0,0,0,1,1,0,1,3,1,1,5,16,3
0,1,3.0,32,15.0,2212500.0,1,0,1,1,0,4,3,1,0,17,21,1
0,2,3.0,47,31.0,5310000.0,0,1,0,2,1,2,3,1,0,3,5,3
0,0,1.0,51,34.0,7434000.0,1,0,1,0,1,1,3,1,0,13,23,3
0,0,2.0,58,26.0,1770000.0,1,0,1,1,0,0,3,1,0,17,21,3
0,0,1.0,29,10.0,1770000.0,1,0,0,1,1,1,3,1,0,4,16,3
1,1,3.0,49,10.0,3540000.0,0,1,1,1,0,4,3,1,0,17,30,1
0,0,2.0,53,25.0,2787750.0,0,1,0,1,1,0,3,1,0,3,16,3
0,0,2.0,27,12.0,4425000.0,0,0,1,2,0,0,0,1,0,5,16,3
0,0,2.0,60,34.0,1327500.0,1,0,1,3,0,0,3,1,0,1,5,1
1,0,1.0,30,13.0,7097700.0,0,0,1,1,1,1,3,1,0,17,24,3
0,1,3.0,38,22.0,4779000.0,0,1,1,1,0,0,3,1,0,5,16,1
1,0,2.0,63,7.0,840750.0,0,0,1,3,0,0,3,1,0,1,5,3
0,1,3.0,38,1.0,2655000.0,1,1,1,1,0,0,3,1,0,1,16,2
1,2,4.0,38,16.0,2212500.0,1,0,1,1,0,0,3,1,0,1,16,2
0,0,1.0,22,8.0,2920500.0,0,0,1,0,0,1,3,1,0,1,13,3
0,0,1.0,58,26.0,2876250.0,1,0,1,1,0,3,3,1,0,17,21,3
0,0,1.0,25,12.0,2655000.0,0,0,1,2,0,1,3,1,0,5,16,1
0,1,3.0,51,9.0,1770000.0,0,0,0,1,0,4,3,1,0,5,0,2
0,0,2.0,40,16.0,2212500.0,0,0,1,1,1,0,3,1,0,4,16,3
0,0,2.0,62,35.0,1327500.0,0,1,1,3,0,0,3,1,0,1,5,2
0,0,1.0,26,7.0,4425000.0,0,1,1,2,0,1,3,1,0,11,16,3
0,0,1.0,56,33.0,1327500.0,1,0,0,3,0,1,2,1,0,1,5,1
0,0,2.0,54,35.0,2389500.0,0,1,1,1,0,0,3,1,0,4,0,3
0,0,2.0,58,16.0,2655000.0,1,0,1,1,1,0,3,1,0,1,5,3
0,0,2.0,38,22.0,5310000.0,0,1,0,1,1,0,3,1,0,1,0,3
1,0,2.0,57,23.0,1593000.0,1,0,0,3,1,0,3,1,0,1,5,1
0,0,1.0,68,20.0,2478000.0,1,0,0,3,1,1,3,1,0,1,5,2
0,2,4.0,39,6.0,5310000.0,1,0,1,2,0,0,3,1,0,3,16,3
0,0,2.0,42,25.0,1770000.0,1,0,1,2,1,0,3,1,0,4,24,1
0,0,1.0,22,0.0,4867500.0,1,0,0,1,0,1,3,1,0,1,16,2
0,0,2.0,36,16.0,6195000.0,1,0,1,2,2,4,3,1,1,0,5,3
0,0,1.0,60,3.0,3717000.0,1,0,1,3,0,3,3,1,0,1,5,2
0,0,2.0,62,27.0,1504500.0,1,0,1,3,0,0,3,1,0,1,5,2
1,0,2.0,28,20.0,1770000.0,0,0,1,1,1,4,3,1,0,3,16,2
0,0,2.0,41,23.0,1327500.0,1,0,1,1,0,0,3,1,0,10,16,3
0,1,3.0,37,21.0,6195000.0,0,0,1,2,2,0,3,1,0,10,16,3
0,3,5.0,55,0.0,814200.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,47,26.0,3097500.0,1,0,1,1,0,0,3,1,0,1,2,2
0,0,2.0,50,20.0,3982500.0,1,1,0,1,0,0,3,1,1,5,10,3
0,1,2.0,27,1.0,3982500.0,1,0,1,0,0,1,3,1,0,5,6,2
0,0,2.0,56,37.0,3097500.0,1,0,0,3,0,0,3,1,0,1,5,2
0,0,2.0,36,13.0,1327500.0,1,0,0,1,0,0,3,1,0,11,31,2
0,0,2.0,50,24.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,30,14.0,2212500.0,1,1,0,1,0,0,3,1,1,10,17,2
0,0,2.0,32,15.0,4425000.0,0,1,1,2,0,0,3,1,0,5,24,3
0,0,1.0,23,16.0,3551770.5,0,1,0,1,0,1,3,1,0,10,10,3
0,1,3.0,40,6.0,3097500.0,1,0,1,1,1,4,3,1,0,10,24,2
0,0,2.0,51,22.0,2212500.0,1,1,1,1,0,4,3,1,0,6,10,3
0,1,3.0,30,27.0,1327500.0,1,0,1,2,1,0,3,1,0,10,24,3
0,0,2.0,47,13.0,5310000.0,1,0,0,2,0,0,3,1,0,10,24,1
0,0,2.0,56,36.0,3540000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,1.0,45,11.0,3717000.0,1,0,1,1,0,2,3,1,0,10,24,3
0,0,2.0,53,0.0,6195000.0,1,0,1,1,0,0,3,1,0,17,19,3
0,0,1.0,54,10.0,2655000.0,0,0,0,3,0,1,3,1,0,1,5,1
0,0,2.0,63,4.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,45,24.0,3540000.0,0,1,0,1,0,0,3,1,0,1,17,3
0,0,2.0,49,0.0,3097500.0,1,1,1,2,0,4,3,1,0,3,16,1
0,2,4.0,34,9.0,2920500.0,1,1,1,1,0,0,3,1,0,16,24,3
0,0,1.0,28,9.0,5310000.0,1,1,1,1,1,1,3,1,1,1,16,3
0,1,3.0,31,6.0,5752500.0,0,1,1,1,1,0,3,1,0,5,16,3
0,1,3.0,29,15.0,2655000.0,1,1,1,1,1,0,3,1,0,10,24,3
0,0,1.0,46,29.0,2655000.0,0,0,1,1,0,1,3,1,0,10,16,2
1,2,4.0,34,2.0,3982500.0,0,0,1,1,2,0,3,1,0,12,16,1
0,1,3.0,41,5.0,1593000.0,1,1,0,1,0,0,3,1,0,1,26,2
0,1,3.0,33,11.0,3982500.0,0,0,1,1,0,0,3,1,0,5,16,1
0,0,1.0,23,9.0,2389500.0,0,1,1,1,0,1,1,1,0,10,24,1
0,0,2.0,45,33.0,2743500.0,0,1,0,1,0,4,3,1,0,5,28,3
1,0,1.0,34,14.0,4956000.0,0,0,1,1,0,1,3,1,1,15,16,3
0,1,3.0,46,0.0,4867500.0,0,0,0,1,0,0,3,1,0,5,17,2
0,0,1.0,60,29.0,3540000.0,1,0,0,0,0,3,0,1,0,6,5,3
0,0,1.0,41,7.0,4425000.0,0,0,0,1,1,1,3,1,0,5,0,3
0,0,1.0,38,15.0,1770000.0,1,0,1,1,0,1,3,1,0,5,0,2
0,1,2.0,34,15.0,5310000.0,0,0,1,1,2,1,3,1,0,5,16,2
1,1,2.0,30,4.0,5310000.0,1,0,1,1,0,1,3,1,0,17,26,3
0,1,3.0,54,19.0,3982500.0,1,0,1,2,1,0,3,1,0,5,16,3
1,0,1.0,26,0.0,2212500.0,1,0,1,1,1,2,3,1,1,8,15,3
0,2,4.0,46,12.0,4425000.0,0,1,1,1,0,0,3,1,0,12,16,3
0,0,1.0,38,18.0,1770000.0,1,0,1,1,0,1,3,1,0,16,21,1
0,0,2.0,62,5.0,4425000.0,1,1,1,3,0,0,3,1,0,1,5,2
0,0,1.0,43,22.0,2655000.0,1,0,1,2,0,1,3,1,0,13,3,1
0,0,2.0,53,1.0,4425000.0,0,1,1,1,1,0,3,1,0,12,24,2
0,1,3.0,32,7.0,1062000.0,1,0,1,2,0,0,3,1,0,10,24,1
0,0,2.0,21,2.0,1770000.0,1,0,1,2,0,4,3,1,0,2,24,2
0,1,3.0,44,24.0,3097500.0,1,1,1,1,0,0,3,1,0,1,16,3
0,0,1.0,61,38.0,3982500.0,0,0,1,3,0,2,3,1,0,1,5,1
0,0,2.0,59,7.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,1.0,64,24.0,1770000.0,1,0,1,3,0,3,3,1,0,1,5,3
1,2,4.0,40,9.0,4425000.0,0,1,1,2,0,0,3,1,1,3,16,0
0,0,2.0,46,40.0,8761500.0,1,0,1,2,0,0,3,1,0,1,16,1
0,3,5.0,40,2.0,3540000.0,0,1,1,1,0,0,3,1,0,12,24,2
0,0,2.0,43,8.0,3097500.0,1,1,0,2,0,4,3,1,0,5,5,2
1,0,2.0,43,12.0,1062000.0,1,0,1,1,0,0,2,1,0,17,6,3
0,0,2.0,39,19.0,4867500.0,1,0,1,0,0,0,3,1,0,18,30,3
0,0,2.0,42,14.0,2212500.0,1,0,1,1,0,0,3,1,0,7,21,3
0,0,2.0,64,23.0,708000.0,1,0,1,3,0,4,3,1,0,1,5,3
0,0,2.0,56,6.0,2212500.0,1,0,1,3,0,4,3,1,0,1,5,2
0,0,2.0,53,13.0,2478000.0,0,0,1,0,0,0,3,1,1,7,26,2
0,0,2.0,64,0.0,3097500.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,48,20.0,2212500.0,1,0,1,1,0,0,3,1,0,1,16,2
0,2,4.0,44,28.0,3267420.0,0,1,1,2,1,0,3,1,0,17,10,2
0,0,1.0,28,10.0,2655000.0,0,0,1,2,1,1,3,1,0,1,16,3
0,0,2.0,44,19.0,4956000.0,1,0,1,1,1,0,3,1,0,17,30,3
0,0,2.0,64,11.0,6195000.0,1,0,0,2,1,4,3,1,0,17,12,3
0,0,2.0,51,13.0,1770000.0,0,0,1,1,0,4,3,1,0,15,16,1
0,0,2.0,43,6.0,2212500.0,0,1,1,1,0,4,3,1,0,10,24,3
0,0,2.0,30,4.0,6195000.0,1,0,1,2,0,0,3,1,0,1,16,3
0,0,2.0,53,26.0,2212500.0,1,0,1,0,0,4,0,1,0,6,26,1
0,0,2.0,51,27.0,1770000.0,1,0,1,2,0,0,3,1,0,3,24,2
0,0,2.0,54,8.0,7080000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,23,9.0,1504500.0,1,0,1,0,0,4,3,1,0,14,20,2
0,0,1.0,29,13.0,1327500.0,1,0,0,1,0,1,0,1,0,13,23,2
0,0,1.0,61,1.0,7965000.0,1,0,1,3,0,1,3,1,0,1,5,3
0,1,3.0,28,28.0,3982500.0,1,1,0,1,0,0,3,1,0,1,16,2
